"지역","측정소코드","측정소명","SO2","CO","O3","NO2","PM10","PM25","주소","측정일","측정시간"
"서울",111121,"중구",0.006,0.3,0.005,0.057,34,17,"서울 중구 덕수궁길 15",2016-01-02,"01"
"서울",111121,"중구",0.006,0.3,0.006,0.053,32,23,"서울 중구 덕수궁길 15",2016-01-02,"02"
"서울",111121,"중구",0.006,0.6,0.002,0.063,34,22,"서울 중구 덕수궁길 15",2016-01-02,"03"
"서울",111121,"중구",0.006,0.8,0.002,0.066,43,26,"서울 중구 덕수궁길 15",2016-01-02,"04"
"서울",111121,"중구",0.006,0.7,0.002,0.062,40,29,"서울 중구 덕수궁길 15",2016-01-02,"05"
"서울",111121,"중구",0.006,0.6,0.002,0.061,36,21,"서울 중구 덕수궁길 15",2016-01-02,"06"
"서울",111121,"중구",0.006,0.7,0.002,0.07,33,23,"서울 중구 덕수궁길 15",2016-01-02,"07"
"서울",111121,"중구",0.006,0.6,0.002,0.064,34,18,"서울 중구 덕수궁길 15",2016-01-02,"08"
"서울",111121,"중구",0.007,0.7,0.002,0.07,32,15,"서울 중구 덕수궁길 15",2016-01-02,"09"
"서울",111121,"중구",0.007,0.9,0.003,0.073,37,24,"서울 중구 덕수궁길 15",2016-01-02,"10"
"서울",111121,"중구",0.007,0.8,0.003,0.073,43,26,"서울 중구 덕수궁길 15",2016-01-02,"11"
"서울",111121,"중구",0.007,0.7,0.004,0.067,44,27,"서울 중구 덕수궁길 15",2016-01-02,"12"
"서울",111121,"중구",0.008,0.6,0.005,0.066,55,28,"서울 중구 덕수궁길 15",2016-01-02,"13"
"서울",111121,"중구",0.008,0.6,0.005,0.068,54,28,"서울 중구 덕수궁길 15",2016-01-02,"14"
"서울",111121,"중구",0.007,0.3,0.014,0.049,52,30,"서울 중구 덕수궁길 15",2016-01-02,"15"
"서울",111121,"중구",0.007,0.3,0.021,0.046,52,27,"서울 중구 덕수궁길 15",2016-01-02,"16"
"서울",111121,"중구",0.007,0.3,0.025,0.045,53,27,"서울 중구 덕수궁길 15",2016-01-02,"17"
"서울",111121,"중구",0.007,0.7,0.024,0.045,52,31,"서울 중구 덕수궁길 15",2016-01-02,"18"
"서울",111121,"중구",0.007,0.6,0.017,0.055,46,24,"서울 중구 덕수궁길 15",2016-01-02,"19"
"서울",111121,"중구",0.007,0.4,0.006,0.073,62,29,"서울 중구 덕수궁길 15",2016-01-02,"20"
"서울",111121,"중구",0.006,0.4,0.003,0.079,77,29,"서울 중구 덕수궁길 15",2016-01-02,"21"
"서울",111121,"중구",0.006,0.4,0.003,0.073,63,25,"서울 중구 덕수궁길 15",2016-01-02,"22"
"서울",111121,"중구",0.007,0.5,0.002,0.076,62,30,"서울 중구 덕수궁길 15",2016-01-02,"23"
"서울",111121,"중구",0.007,0.5,0.002,0.076,60,26,"서울 중구 덕수궁길 15",2016-01-02,"24"
"서울",111122,"한강대로",0.005,0.6,0.008,0.04,50,NA,"서울 용산구 한강대로 405",2016-01-02,"01"
"서울",111122,"한강대로",0.005,0.5,0.017,0.024,38,NA,"서울 용산구 한강대로 405",2016-01-02,"02"
"서울",111122,"한강대로",0.005,0.5,0.012,0.031,33,NA,"서울 용산구 한강대로 405",2016-01-02,"03"
"서울",111122,"한강대로",0.005,0.6,0.008,0.039,36,NA,"서울 용산구 한강대로 405",2016-01-02,"04"
"서울",111122,"한강대로",0.006,0.6,0.01,0.033,39,NA,"서울 용산구 한강대로 405",2016-01-02,"05"
"서울",111122,"한강대로",0.006,0.8,0.002,0.05,37,NA,"서울 용산구 한강대로 405",2016-01-02,"06"
"서울",111122,"한강대로",0.006,0.8,0.002,0.048,37,NA,"서울 용산구 한강대로 405",2016-01-02,"07"
"서울",111122,"한강대로",0.006,0.7,0.002,0.054,38,NA,"서울 용산구 한강대로 405",2016-01-02,"08"
"서울",111122,"한강대로",0.005,0.9,0.003,0.053,36,NA,"서울 용산구 한강대로 405",2016-01-02,"09"
"서울",111122,"한강대로",0.006,0.9,0.003,0.058,38,NA,"서울 용산구 한강대로 405",2016-01-02,"10"
"서울",111122,"한강대로",0.007,0.9,0.004,0.054,55,NA,"서울 용산구 한강대로 405",2016-01-02,"11"
"서울",111122,"한강대로",0.007,0.8,0.005,0.066,57,NA,"서울 용산구 한강대로 405",2016-01-02,"12"
"서울",111122,"한강대로",0.007,0.8,0.006,0.052,62,NA,"서울 용산구 한강대로 405",2016-01-02,"13"
"서울",111122,"한강대로",0.007,0.8,0.006,0.054,68,NA,"서울 용산구 한강대로 405",2016-01-02,"14"
"서울",111122,"한강대로",0.007,0.7,0.008,0.06,78,NA,"서울 용산구 한강대로 405",2016-01-02,"15"
"서울",111122,"한강대로",0.007,0.8,0.012,0.057,69,NA,"서울 용산구 한강대로 405",2016-01-02,"16"
"서울",111122,"한강대로",0.007,0.8,0.01,0.056,80,NA,"서울 용산구 한강대로 405",2016-01-02,"17"
"서울",111122,"한강대로",0.007,1.1,0.008,0.069,81,NA,"서울 용산구 한강대로 405",2016-01-02,"18"
"서울",111122,"한강대로",0.007,1,0.006,0.072,73,NA,"서울 용산구 한강대로 405",2016-01-02,"19"
"서울",111122,"한강대로",0.007,0.9,0.004,0.068,76,NA,"서울 용산구 한강대로 405",2016-01-02,"20"
"서울",111122,"한강대로",0.006,1,0.003,0.072,84,NA,"서울 용산구 한강대로 405",2016-01-02,"21"
"서울",111122,"한강대로",0.006,1,0.003,0.069,77,NA,"서울 용산구 한강대로 405",2016-01-02,"22"
"서울",111122,"한강대로",0.006,0.9,0.003,0.06,78,NA,"서울 용산구 한강대로 405",2016-01-02,"23"
"서울",111122,"한강대로",0.006,0.9,0.003,0.062,76,NA,"서울 용산구 한강대로 405",2016-01-02,"24"
"서울",111123,"종로구",0.006,0.3,0.007,0.037,38,25,"서울 종로구 종로35가길 19",2016-01-02,"01"
"서울",111123,"종로구",0.006,0.4,0.004,0.044,37,28,"서울 종로구 종로35가길 19",2016-01-02,"02"
"서울",111123,"종로구",0.005,0.6,0.002,0.05,44,33,"서울 종로구 종로35가길 19",2016-01-02,"03"
"서울",111123,"종로구",0.006,0.6,0.002,0.049,49,36,"서울 종로구 종로35가길 19",2016-01-02,"04"
"서울",111123,"종로구",0.005,0.7,0.002,0.05,48,35,"서울 종로구 종로35가길 19",2016-01-02,"05"
"서울",111123,"종로구",0.005,0.7,0.002,0.049,45,36,"서울 종로구 종로35가길 19",2016-01-02,"06"
"서울",111123,"종로구",0.005,0.6,0.002,0.048,45,34,"서울 종로구 종로35가길 19",2016-01-02,"07"
"서울",111123,"종로구",0.005,0.6,0.002,0.05,40,28,"서울 종로구 종로35가길 19",2016-01-02,"08"
"서울",111123,"종로구",0.005,0.8,0.002,0.054,43,32,"서울 종로구 종로35가길 19",2016-01-02,"09"
"서울",111123,"종로구",0.006,0.8,0.002,0.053,46,34,"서울 종로구 종로35가길 19",2016-01-02,"10"
"서울",111123,"종로구",0.006,0.5,0.005,0.044,48,36,"서울 종로구 종로35가길 19",2016-01-02,"11"
"서울",111123,"종로구",0.006,0.5,0.007,0.042,50,38,"서울 종로구 종로35가길 19",2016-01-02,"12"
"서울",111123,"종로구",0.007,0.4,0.008,0.039,56,38,"서울 종로구 종로35가길 19",2016-01-02,"13"
