"지역","측정소코드","측정소명","SO2","CO","O3","NO2","PM10","PM25","주소","측정일","측정시간"
"서울",111121,"중구",NA,NA,NA,NA,NA,NA,"서울 중구 덕수궁길 15",2016-10-20,"01"
"서울",111121,"중구",NA,NA,NA,NA,NA,NA,"서울 중구 덕수궁길 15",2016-10-20,"02"
"서울",111121,"중구",NA,NA,NA,NA,NA,NA,"서울 중구 덕수궁길 15",2016-10-20,"03"
"서울",111121,"중구",NA,NA,NA,NA,NA,NA,"서울 중구 덕수궁길 15",2016-10-20,"04"
"서울",111121,"중구",NA,NA,NA,NA,NA,NA,"서울 중구 덕수궁길 15",2016-10-20,"05"
"서울",111121,"중구",NA,NA,NA,NA,NA,NA,"서울 중구 덕수궁길 15",2016-10-20,"06"
"서울",111121,"중구",NA,NA,NA,NA,NA,NA,"서울 중구 덕수궁길 15",2016-10-20,"07"
"서울",111121,"중구",NA,NA,NA,NA,NA,NA,"서울 중구 덕수궁길 15",2016-10-20,"08"
"서울",111121,"중구",NA,NA,NA,NA,NA,NA,"서울 중구 덕수궁길 15",2016-10-20,"09"
"서울",111121,"중구",NA,NA,NA,NA,NA,NA,"서울 중구 덕수궁길 15",2016-10-20,"10"
"서울",111121,"중구",NA,NA,NA,NA,NA,NA,"서울 중구 덕수궁길 15",2016-10-20,"11"
"서울",111121,"중구",NA,NA,NA,NA,NA,NA,"서울 중구 덕수궁길 15",2016-10-20,"12"
"서울",111121,"중구",NA,NA,NA,NA,NA,NA,"서울 중구 덕수궁길 15",2016-10-20,"13"
"서울",111121,"중구",NA,NA,NA,NA,NA,NA,"서울 중구 덕수궁길 15",2016-10-20,"14"
"서울",111121,"중구",NA,NA,NA,NA,NA,NA,"서울 중구 덕수궁길 15",2016-10-20,"15"
"서울",111121,"중구",NA,NA,NA,NA,NA,NA,"서울 중구 덕수궁길 15",2016-10-20,"16"
"서울",111121,"중구",NA,NA,NA,NA,NA,NA,"서울 중구 덕수궁길 15",2016-10-20,"17"
"서울",111121,"중구",NA,NA,NA,NA,NA,NA,"서울 중구 덕수궁길 15",2016-10-20,"18"
"서울",111121,"중구",NA,NA,NA,NA,NA,NA,"서울 중구 덕수궁길 15",2016-10-20,"19"
"서울",111121,"중구",NA,NA,NA,NA,NA,NA,"서울 중구 덕수궁길 15",2016-10-20,"20"
"서울",111121,"중구",NA,NA,NA,NA,NA,NA,"서울 중구 덕수궁길 15",2016-10-20,"21"
"서울",111121,"중구",NA,NA,NA,NA,NA,NA,"서울 중구 덕수궁길 15",2016-10-20,"22"
"서울",111121,"중구",NA,NA,NA,NA,NA,NA,"서울 중구 덕수궁길 15",2016-10-20,"23"
"서울",111121,"중구",NA,NA,NA,NA,NA,NA,"서울 중구 덕수궁길 15",2016-10-20,"24"
"서울",111122,"한강대로",0.005,0.7,0.01,0.073,66,NA,"서울 용산구 한강대로 405",2016-10-20,"01"
"서울",111122,"한강대로",0.004,0.8,0.003,0.077,68,NA,"서울 용산구 한강대로 405",2016-10-20,"02"
"서울",111122,"한강대로",0.004,0.7,0.003,0.071,68,NA,"서울 용산구 한강대로 405",2016-10-20,"03"
"서울",111122,"한강대로",0.004,0.7,0.004,0.061,71,NA,"서울 용산구 한강대로 405",2016-10-20,"04"
"서울",111122,"한강대로",0.004,0.8,0.003,0.064,70,NA,"서울 용산구 한강대로 405",2016-10-20,"05"
"서울",111122,"한강대로",0.004,0.8,0.003,0.063,79,NA,"서울 용산구 한강대로 405",2016-10-20,"06"
"서울",111122,"한강대로",0.005,0.8,0.003,0.069,83,NA,"서울 용산구 한강대로 405",2016-10-20,"07"
"서울",111122,"한강대로",0.005,0.9,0.003,0.075,85,NA,"서울 용산구 한강대로 405",2016-10-20,"08"
"서울",111122,"한강대로",0.005,0.9,0.005,0.074,79,NA,"서울 용산구 한강대로 405",2016-10-20,"09"
"서울",111122,"한강대로",0.006,0.7,0.012,0.077,97,NA,"서울 용산구 한강대로 405",2016-10-20,"10"
"서울",111122,"한강대로",0.006,0.8,0.015,0.078,108,NA,"서울 용산구 한강대로 405",2016-10-20,"11"
"서울",111122,"한강대로",0.006,0.7,0.025,0.07,121,NA,"서울 용산구 한강대로 405",2016-10-20,"12"
"서울",111122,"한강대로",0.006,0.7,0.038,0.06,102,NA,"서울 용산구 한강대로 405",2016-10-20,"13"
"서울",111122,"한강대로",0.006,0.7,0.044,0.057,109,NA,"서울 용산구 한강대로 405",2016-10-20,"14"
"서울",111122,"한강대로",0.006,0.7,0.047,0.053,130,NA,"서울 용산구 한강대로 405",2016-10-20,"15"
"서울",111122,"한강대로",0.005,0.7,0.041,0.062,105,NA,"서울 용산구 한강대로 405",2016-10-20,"16"
"서울",111122,"한강대로",0.005,0.7,0.034,0.066,103,NA,"서울 용산구 한강대로 405",2016-10-20,"17"
"서울",111122,"한강대로",0.005,0.8,0.017,0.094,107,NA,"서울 용산구 한강대로 405",2016-10-20,"18"
"서울",111122,"한강대로",0.005,0.8,0.012,0.079,124,NA,"서울 용산구 한강대로 405",2016-10-20,"19"
"서울",111122,"한강대로",0.004,0.5,0.018,0.042,82,NA,"서울 용산구 한강대로 405",2016-10-20,"20"
"서울",111122,"한강대로",0.004,0.5,0.015,0.048,30,NA,"서울 용산구 한강대로 405",2016-10-20,"21"
"서울",111122,"한강대로",0.004,0.5,0.018,0.039,34,NA,"서울 용산구 한강대로 405",2016-10-20,"22"
"서울",111122,"한강대로",0.004,0.5,0.017,0.037,32,NA,"서울 용산구 한강대로 405",2016-10-20,"23"
"서울",111122,"한강대로",0.004,0.5,0.015,0.033,24,NA,"서울 용산구 한강대로 405",2016-10-20,"24"
"서울",111123,"종로구",NA,NA,NA,NA,69,48,"서울 종로구 종로35가길 19",2016-10-20,"01"
"서울",111123,"종로구",NA,NA,NA,NA,71,50,"서울 종로구 종로35가길 19",2016-10-20,"02"
