"지역","측정소코드","측정소명","SO2","CO","O3","NO2","PM10","PM25","주소","측정일","측정시간"
"서울",111121,"중구",0.005,1.3,0.002,0.074,54,36,"서울 중구 덕수궁길 15",2016-12-31,"01"
"서울",111121,"중구",0.005,1.3,0.002,0.073,53,36,"서울 중구 덕수궁길 15",2016-12-31,"02"
"서울",111121,"중구",0.005,1.5,0.002,0.076,52,38,"서울 중구 덕수궁길 15",2016-12-31,"03"
"서울",111121,"중구",0.005,1.4,0.002,0.072,53,38,"서울 중구 덕수궁길 15",2016-12-31,"04"
"서울",111121,"중구",0.005,1.2,0.002,0.063,51,36,"서울 중구 덕수궁길 15",2016-12-31,"05"
"서울",111121,"중구",0.005,1.2,0.002,0.064,49,37,"서울 중구 덕수궁길 15",2016-12-31,"06"
"서울",111121,"중구",0.006,1,0.002,0.058,49,34,"서울 중구 덕수궁길 15",2016-12-31,"07"
"서울",111121,"중구",0.006,0.9,0.002,0.054,47,35,"서울 중구 덕수궁길 15",2016-12-31,"08"
"서울",111121,"중구",0.005,1.1,0.002,0.058,49,35,"서울 중구 덕수궁길 15",2016-12-31,"09"
"서울",111121,"중구",0.005,0.9,0.002,0.052,55,42,"서울 중구 덕수궁길 15",2016-12-31,"10"
"서울",111121,"중구",0.006,0.8,0.003,0.049,58,42,"서울 중구 덕수궁길 15",2016-12-31,"11"
"서울",111121,"중구",0.006,0.9,0.003,0.056,61,47,"서울 중구 덕수궁길 15",2016-12-31,"12"
"서울",111121,"중구",0.006,0.9,0.003,0.061,70,54,"서울 중구 덕수궁길 15",2016-12-31,"13"
"서울",111121,"중구",0.006,0.8,0.004,0.057,73,56,"서울 중구 덕수궁길 15",2016-12-31,"14"
"서울",111121,"중구",0.006,0.8,0.004,0.058,71,52,"서울 중구 덕수궁길 15",2016-12-31,"15"
"서울",111121,"중구",0.006,0.7,0.004,0.055,70,53,"서울 중구 덕수궁길 15",2016-12-31,"16"
"서울",111121,"중구",0.006,0.6,0.003,0.055,62,50,"서울 중구 덕수궁길 15",2016-12-31,"17"
"서울",111121,"중구",0.006,0.9,0.002,0.063,65,50,"서울 중구 덕수궁길 15",2016-12-31,"18"
"서울",111121,"중구",0.006,1.3,0.002,0.078,75,60,"서울 중구 덕수궁길 15",2016-12-31,"19"
"서울",111121,"중구",0.006,1.2,0.002,0.073,79,62,"서울 중구 덕수궁길 15",2016-12-31,"20"
"서울",111121,"중구",0.006,1.3,0.002,0.073,74,60,"서울 중구 덕수궁길 15",2016-12-31,"21"
"서울",111121,"중구",0.006,1.5,0.002,0.077,80,63,"서울 중구 덕수궁길 15",2016-12-31,"22"
"서울",111121,"중구",0.006,1.3,0.002,0.071,80,63,"서울 중구 덕수궁길 15",2016-12-31,"23"
"서울",111121,"중구",0.006,1.5,0.002,0.074,77,63,"서울 중구 덕수궁길 15",2016-12-31,"24"
"서울",111122,"한강대로",0.007,1.4,0.001,0.087,75,NA,"서울 용산구 한강대로 405",2016-12-31,"01"
"서울",111122,"한강대로",0.007,1.3,0.001,0.077,60,NA,"서울 용산구 한강대로 405",2016-12-31,"02"
"서울",111122,"한강대로",0.006,1.2,0.001,0.071,65,NA,"서울 용산구 한강대로 405",2016-12-31,"03"
"서울",111122,"한강대로",0.007,1.2,0.001,0.072,67,NA,"서울 용산구 한강대로 405",2016-12-31,"04"
"서울",111122,"한강대로",0.006,1,0.001,0.061,63,NA,"서울 용산구 한강대로 405",2016-12-31,"05"
"서울",111122,"한강대로",0.006,1,0.001,0.061,57,NA,"서울 용산구 한강대로 405",2016-12-31,"06"
"서울",111122,"한강대로",0.006,0.9,0.001,0.059,57,NA,"서울 용산구 한강대로 405",2016-12-31,"07"
"서울",111122,"한강대로",0.006,0.9,0.001,0.055,47,NA,"서울 용산구 한강대로 405",2016-12-31,"08"
"서울",111122,"한강대로",0.007,0.9,0.001,0.056,57,NA,"서울 용산구 한강대로 405",2016-12-31,"09"
"서울",111122,"한강대로",0.007,0.9,0.002,0.057,55,NA,"서울 용산구 한강대로 405",2016-12-31,"10"
"서울",111122,"한강대로",0.007,0.9,0.002,0.052,75,NA,"서울 용산구 한강대로 405",2016-12-31,"11"
"서울",111122,"한강대로",0.008,0.8,0.003,0.05,66,NA,"서울 용산구 한강대로 405",2016-12-31,"12"
"서울",111122,"한강대로",0.007,0.9,0.002,0.06,76,NA,"서울 용산구 한강대로 405",2016-12-31,"13"
"서울",111122,"한강대로",0.007,0.8,0.003,0.054,70,NA,"서울 용산구 한강대로 405",2016-12-31,"14"
"서울",111122,"한강대로",0.007,0.7,0.003,0.054,74,NA,"서울 용산구 한강대로 405",2016-12-31,"15"
"서울",111122,"한강대로",0.007,0.7,0.003,0.056,75,NA,"서울 용산구 한강대로 405",2016-12-31,"16"
"서울",111122,"한강대로",0.006,0.7,0.002,0.057,80,NA,"서울 용산구 한강대로 405",2016-12-31,"17"
"서울",111122,"한강대로",0.006,0.8,0.001,0.061,90,NA,"서울 용산구 한강대로 405",2016-12-31,"18"
"서울",111122,"한강대로",0.007,1,0.001,0.068,87,NA,"서울 용산구 한강대로 405",2016-12-31,"19"
"서울",111122,"한강대로",0.006,1,0.001,0.075,83,NA,"서울 용산구 한강대로 405",2016-12-31,"20"
"서울",111122,"한강대로",0.007,1.2,0.001,0.081,100,NA,"서울 용산구 한강대로 405",2016-12-31,"21"
"서울",111122,"한강대로",0.007,1.4,0.001,0.082,106,NA,"서울 용산구 한강대로 405",2016-12-31,"22"
"서울",111122,"한강대로",0.006,1.3,0.001,0.075,95,NA,"서울 용산구 한강대로 405",2016-12-31,"23"
"서울",111122,"한강대로",0.006,1.2,0.001,0.069,89,NA,"서울 용산구 한강대로 405",2016-12-31,"24"
"서울",111123,"종로구",0.005,1.5,0.002,0.083,54,39,"서울 종로구 종로35가길 19",2016-12-31,"01"
"서울",111123,"종로구",0.005,1.6,0.002,0.08,51,39,"서울 종로구 종로35가길 19",2016-12-31,"02"
"서울",111123,"종로구",0.005,1.6,0.002,0.081,56,39,"서울 종로구 종로35가길 19",2016-12-31,"03"
