"지역","측정소코드","측정소명","SO2","CO","O3","NO2","PM10","PM25","주소","측정일","측정시간"
"서울",111121,"중구",0.005,0.9,0.004,0.081,52,34,"서울 중구 덕수궁길 15",2016-03-26,"01"
"서울",111121,"중구",0.004,0.9,0.005,0.072,64,41,"서울 중구 덕수궁길 15",2016-03-26,"02"
"서울",111121,"중구",0.004,0.7,0.021,0.046,60,45,"서울 중구 덕수궁길 15",2016-03-26,"03"
"서울",111121,"중구",0.004,0.7,0.024,0.042,59,42,"서울 중구 덕수궁길 15",2016-03-26,"04"
"서울",111121,"중구",0.004,0.7,0.025,0.04,60,43,"서울 중구 덕수궁길 15",2016-03-26,"05"
"서울",111121,"중구",0.004,0.7,0.024,0.042,57,40,"서울 중구 덕수궁길 15",2016-03-26,"06"
"서울",111121,"중구",0.004,0.7,0.021,0.05,55,36,"서울 중구 덕수궁길 15",2016-03-26,"07"
"서울",111121,"중구",0.004,0.7,0.016,0.06,55,37,"서울 중구 덕수궁길 15",2016-03-26,"08"
"서울",111121,"중구",0.004,0.7,0.021,0.057,53,36,"서울 중구 덕수궁길 15",2016-03-26,"09"
"서울",111121,"중구",0.006,0.7,0.022,0.056,53,35,"서울 중구 덕수궁길 15",2016-03-26,"10"
"서울",111121,"중구",0.007,0.7,0.028,0.048,59,38,"서울 중구 덕수궁길 15",2016-03-26,"11"
"서울",111121,"중구",0.007,0.6,0.036,0.04,56,38,"서울 중구 덕수궁길 15",2016-03-26,"12"
"서울",111121,"중구",0.006,0.6,0.047,0.028,46,29,"서울 중구 덕수궁길 15",2016-03-26,"13"
"서울",111121,"중구",0.006,0.6,0.042,0.039,54,38,"서울 중구 덕수궁길 15",2016-03-26,"14"
"서울",111121,"중구",0.006,0.6,0.044,0.04,69,38,"서울 중구 덕수궁길 15",2016-03-26,"15"
"서울",111121,"중구",0.006,0.6,0.047,0.035,68,32,"서울 중구 덕수궁길 15",2016-03-26,"16"
"서울",111121,"중구",0.006,0.5,0.05,0.032,61,34,"서울 중구 덕수궁길 15",2016-03-26,"17"
"서울",111121,"중구",0.005,0.5,0.051,0.029,53,26,"서울 중구 덕수궁길 15",2016-03-26,"18"
"서울",111121,"중구",0.004,0.6,0.04,0.039,52,27,"서울 중구 덕수궁길 15",2016-03-26,"19"
"서울",111121,"중구",0.006,0.5,0.047,0.028,55,29,"서울 중구 덕수궁길 15",2016-03-26,"20"
"서울",111121,"중구",0.006,0.6,0.031,0.045,65,25,"서울 중구 덕수궁길 15",2016-03-26,"21"
"서울",111121,"중구",0.006,0.6,0.03,0.043,66,31,"서울 중구 덕수궁길 15",2016-03-26,"22"
"서울",111121,"중구",0.007,0.6,0.033,0.04,60,23,"서울 중구 덕수궁길 15",2016-03-26,"23"
"서울",111121,"중구",0.008,0.6,0.021,0.054,53,28,"서울 중구 덕수궁길 15",2016-03-26,"24"
"서울",111122,"한강대로",0.006,0.8,0.003,0.069,84,NA,"서울 용산구 한강대로 405",2016-03-26,"01"
"서울",111122,"한강대로",0.005,0.8,0.003,0.068,87,NA,"서울 용산구 한강대로 405",2016-03-26,"02"
"서울",111122,"한강대로",0.005,0.7,0.012,0.049,77,NA,"서울 용산구 한강대로 405",2016-03-26,"03"
"서울",111122,"한강대로",0.005,0.6,0.019,0.039,86,NA,"서울 용산구 한강대로 405",2016-03-26,"04"
"서울",111122,"한강대로",0.005,0.7,0.023,0.034,71,NA,"서울 용산구 한강대로 405",2016-03-26,"05"
"서울",111122,"한강대로",0.005,0.6,0.014,0.047,73,NA,"서울 용산구 한강대로 405",2016-03-26,"06"
"서울",111122,"한강대로",0.005,0.6,0.01,0.056,83,NA,"서울 용산구 한강대로 405",2016-03-26,"07"
