"지역","측정소코드","측정소명","SO2","CO","O3","NO2","PM10","PM25","주소","측정일","측정시간"
"서울",111121,"중구",0.003,0.7,0.007,0.056,346,46,"서울 중구 덕수궁길 15",2016-04-24,"01"
"서울",111121,"중구",0.003,0.6,0.017,0.039,335,51,"서울 중구 덕수궁길 15",2016-04-24,"02"
"서울",111121,"중구",0.003,0.6,0.021,0.032,330,45,"서울 중구 덕수궁길 15",2016-04-24,"03"
"서울",111121,"중구",0.003,0.6,0.022,0.029,306,44,"서울 중구 덕수궁길 15",2016-04-24,"04"
"서울",111121,"중구",0.002,0.6,0.01,0.036,265,38,"서울 중구 덕수궁길 15",2016-04-24,"05"
"서울",111121,"중구",0.002,0.6,0.004,0.042,210,34,"서울 중구 덕수궁길 15",2016-04-24,"06"
"서울",111121,"중구",0.003,0.7,0.005,0.045,180,29,"서울 중구 덕수궁길 15",2016-04-24,"07"
"서울",111121,"중구",0.003,0.7,0.009,0.042,178,29,"서울 중구 덕수궁길 15",2016-04-24,"08"
"서울",111121,"중구",0.004,0.6,0.013,0.041,173,31,"서울 중구 덕수궁길 15",2016-04-24,"09"
"서울",111121,"중구",0.004,0.5,0.028,0.029,154,26,"서울 중구 덕수궁길 15",2016-04-24,"10"
"서울",111121,"중구",0.003,0.5,0.037,0.022,132,24,"서울 중구 덕수궁길 15",2016-04-24,"11"
"서울",111121,"중구",0.003,0.4,0.04,0.022,112,14,"서울 중구 덕수궁길 15",2016-04-24,"12"
"서울",111121,"중구",0.003,0.4,0.046,0.019,89,22,"서울 중구 덕수궁길 15",2016-04-24,"13"
"서울",111121,"중구",0.003,0.4,0.05,0.018,74,19,"서울 중구 덕수궁길 15",2016-04-24,"14"
"서울",111121,"중구",0.003,0.4,0.049,0.022,60,15,"서울 중구 덕수궁길 15",2016-04-24,"15"
"서울",111121,"중구",0.003,0.4,0.054,0.019,57,10,"서울 중구 덕수궁길 15",2016-04-24,"16"
"서울",111121,"중구",0.003,0.4,0.053,0.022,58,17,"서울 중구 덕수궁길 15",2016-04-24,"17"
"서울",111121,"중구",0.003,0.5,0.049,0.029,65,19,"서울 중구 덕수궁길 15",2016-04-24,"18"
"서울",111121,"중구",0.004,0.5,0.049,0.03,105,33,"서울 중구 덕수궁길 15",2016-04-24,"19"
"서울",111121,"중구",0.004,0.5,0.041,0.036,100,30,"서울 중구 덕수궁길 15",2016-04-24,"20"
"서울",111121,"중구",0.004,0.5,0.038,0.035,101,19,"서울 중구 덕수궁길 15",2016-04-24,"21"
"서울",111121,"중구",0.003,0.6,0.031,0.043,93,21,"서울 중구 덕수궁길 15",2016-04-24,"22"
"서울",111121,"중구",0.003,0.6,0.013,0.061,77,23,"서울 중구 덕수궁길 15",2016-04-24,"23"
"서울",111121,"중구",0.003,0.7,0.002,0.073,81,25,"서울 중구 덕수궁길 15",2016-04-24,"24"
"서울",111122,"한강대로",0.004,0.7,0.006,0.056,387,NA,"서울 용산구 한강대로 405",2016-04-24,"01"
"서울",111122,"한강대로",0.004,0.7,0.009,0.05,370,NA,"서울 용산구 한강대로 405",2016-04-24,"02"
"서울",111122,"한강대로",0.004,0.6,0.008,0.048,361,NA,"서울 용산구 한강대로 405",2016-04-24,"03"
"서울",111122,"한강대로",0.003,0.6,0.018,0.032,336,NA,"서울 용산구 한강대로 405",2016-04-24,"04"
"서울",111122,"한강대로",0.004,0.6,0.016,0.031,318,NA,"서울 용산구 한강대로 405",2016-04-24,"05"
"서울",111122,"한강대로",0.004,0.6,0.005,0.048,291,NA,"서울 용산구 한강대로 405",2016-04-24,"06"
"서울",111122,"한강대로",0.004,0.7,0.003,0.056,258,NA,"서울 용산구 한강대로 405",2016-04-24,"07"
"서울",111122,"한강대로",0.004,0.7,0.005,0.054,203,NA,"서울 용산구 한강대로 405",2016-04-24,"08"
"서울",111122,"한강대로",0.005,0.6,0.009,0.051,181,NA,"서울 용산구 한강대로 405",2016-04-24,"09"
"서울",111122,"한강대로",0.004,0.6,0.02,0.037,170,NA,"서울 용산구 한강대로 405",2016-04-24,"10"
"서울",111122,"한강대로",0.005,0.4,0.033,0.026,154,NA,"서울 용산구 한강대로 405",2016-04-24,"11"
"서울",111122,"한강대로",0.004,0.4,0.04,0.021,129,NA,"서울 용산구 한강대로 405",2016-04-24,"12"
"서울",111122,"한강대로",0.004,0.4,0.043,0.027,122,NA,"서울 용산구 한강대로 405",2016-04-24,"13"
"서울",111122,"한강대로",0.004,0.4,0.047,0.024,95,NA,"서울 용산구 한강대로 405",2016-04-24,"14"
"서울",111122,"한강대로",0.004,0.4,0.049,0.021,89,NA,"서울 용산구 한강대로 405",2016-04-24,"15"
"서울",111122,"한강대로",0.004,0.4,0.045,0.032,73,NA,"서울 용산구 한강대로 405",2016-04-24,"16"
"서울",111122,"한강대로",0.004,0.5,0.037,0.039,82,NA,"서울 용산구 한강대로 405",2016-04-24,"17"
"서울",111122,"한강대로",0.004,0.5,0.032,0.055,83,NA,"서울 용산구 한강대로 405",2016-04-24,"18"
"서울",111122,"한강대로",0.005,0.5,0.036,0.046,123,NA,"서울 용산구 한강대로 405",2016-04-24,"19"
"서울",111122,"한강대로",0.006,0.5,0.03,0.056,113,NA,"서울 용산구 한강대로 405",2016-04-24,"20"
"서울",111122,"한강대로",0.005,0.8,0.025,0.056,109,NA,"서울 용산구 한강대로 405",2016-04-24,"21"
"서울",111122,"한강대로",0.004,0.6,0.02,0.061,99,NA,"서울 용산구 한강대로 405",2016-04-24,"22"
"서울",111122,"한강대로",0.004,0.7,0.007,0.076,91,NA,"서울 용산구 한강대로 405",2016-04-24,"23"
"서울",111122,"한강대로",0.005,0.8,0.003,0.088,104,NA,"서울 용산구 한강대로 405",2016-04-24,"24"
"서울",111123,"종로구",0.003,0.4,0.012,0.04,274,43,"서울 종로구 종로35가길 19",2016-04-24,"01"
"서울",111123,"종로구",0.003,0.4,0.007,0.043,256,42,"서울 종로구 종로35가길 19",2016-04-24,"02"
"서울",111123,"종로구",0.003,0.3,0.017,0.028,239,41,"서울 종로구 종로35가길 19",2016-04-24,"03"
"서울",111123,"종로구",0.003,0.4,0.016,0.025,254,37,"서울 종로구 종로35가길 19",2016-04-24,"04"
"서울",111123,"종로구",0.003,0.4,0.008,0.034,185,32,"서울 종로구 종로35가길 19",2016-04-24,"05"
"서울",111123,"종로구",0.003,0.5,0.003,0.041,142,30,"서울 종로구 종로35가길 19",2016-04-24,"06"
"서울",111123,"종로구",0.003,0.5,0.004,0.042,141,24,"서울 종로구 종로35가길 19",2016-04-24,"07"
"서울",111123,"종로구",0.003,0.4,0.009,0.035,160,29,"서울 종로구 종로35가길 19",2016-04-24,"08"
"서울",111123,"종로구",0.004,0.4,0.013,0.032,153,27,"서울 종로구 종로35가길 19",2016-04-24,"09"
"서울",111123,"종로구",0.004,0.3,0.028,0.021,133,23,"서울 종로구 종로35가길 19",2016-04-24,"10"
"서울",111123,"종로구",0.004,0.3,0.036,0.015,105,19,"서울 종로구 종로35가길 19",2016-04-24,"11"
"서울",111123,"종로구",0.004,0.2,0.041,0.012,78,16,"서울 종로구 종로35가길 19",2016-04-24,"12"
"서울",111123,"종로구",0.004,0.2,0.045,0.012,67,13,"서울 종로구 종로35가길 19",2016-04-24,"13"
"서울",111123,"종로구",0.003,0.2,0.049,0.01,57,13,"서울 종로구 종로35가길 19",2016-04-24,"14"
"서울",111123,"종로구",0.004,0.2,0.051,0.01,46,9,"서울 종로구 종로35가길 19",2016-04-24,"15"
