"지역","측정소코드","측정소명","SO2","CO","O3","NO2","PM10","PM25","주소","측정일","측정시간"
"서울",111121,"중구",0.007,1.4,0.004,0.106,65,28,"서울 중구 덕수궁길 15",2016-03-18,"01"
"서울",111121,"중구",0.007,1.4,0.004,0.104,65,54,"서울 중구 덕수궁길 15",2016-03-18,"02"
"서울",111121,"중구",0.007,1.3,0.004,0.099,68,48,"서울 중구 덕수궁길 15",2016-03-18,"03"
"서울",111121,"중구",0.007,1.4,0.004,0.098,62,38,"서울 중구 덕수궁길 15",2016-03-18,"04"
"서울",111121,"중구",0.007,1.3,0.004,0.093,63,41,"서울 중구 덕수궁길 15",2016-03-18,"05"
"서울",111121,"중구",0.007,1.2,0.004,0.095,58,32,"서울 중구 덕수궁길 15",2016-03-18,"06"
"서울",111121,"중구",0.008,1.4,0.004,0.099,62,37,"서울 중구 덕수궁길 15",2016-03-18,"07"
"서울",111121,"중구",0.007,1.5,0.004,0.096,65,38,"서울 중구 덕수궁길 15",2016-03-18,"08"
"서울",111121,"중구",0.007,1.4,0.005,0.089,62,35,"서울 중구 덕수궁길 15",2016-03-18,"09"
"서울",111121,"중구",0.008,1.3,0.006,0.085,57,36,"서울 중구 덕수궁길 15",2016-03-18,"10"
"서울",111121,"중구",0.009,1.3,0.007,0.088,78,33,"서울 중구 덕수궁길 15",2016-03-18,"11"
"서울",111121,"중구",0.009,1,0.015,0.069,71,32,"서울 중구 덕수궁길 15",2016-03-18,"12"
"서울",111121,"중구",0.006,0.7,0.031,0.045,32,13,"서울 중구 덕수궁길 15",2016-03-18,"13"
"서울",111121,"중구",0.005,0.6,0.028,0.048,38,14,"서울 중구 덕수궁길 15",2016-03-18,"14"
"서울",111121,"중구",0.005,0.6,0.034,0.049,45,21,"서울 중구 덕수궁길 15",2016-03-18,"15"
"서울",111121,"중구",0.005,0.5,0.055,0.026,37,18,"서울 중구 덕수궁길 15",2016-03-18,"16"
"서울",111121,"중구",0.005,0.4,0.053,0.026,31,11,"서울 중구 덕수궁길 15",2016-03-18,"17"
"서울",111121,"중구",0.004,0.5,0.051,0.026,33,16,"서울 중구 덕수궁길 15",2016-03-18,"18"
"서울",111121,"중구",0.004,0.5,0.043,0.032,37,15,"서울 중구 덕수궁길 15",2016-03-18,"19"
"서울",111121,"중구",0.004,0.5,0.051,0.026,42,22,"서울 중구 덕수궁길 15",2016-03-18,"20"
"서울",111121,"중구",0.004,0.5,0.053,0.024,47,26,"서울 중구 덕수궁길 15",2016-03-18,"21"
"서울",111121,"중구",0.005,0.6,0.039,0.04,48,23,"서울 중구 덕수궁길 15",2016-03-18,"22"
"서울",111121,"중구",0.005,0.6,0.04,0.038,52,27,"서울 중구 덕수궁길 15",2016-03-18,"23"
"서울",111121,"중구",0.005,0.7,0.025,0.054,50,26,"서울 중구 덕수궁길 15",2016-03-18,"24"
"서울",111122,"한강대로",0.009,1.5,0.003,0.112,113,NA,"서울 용산구 한강대로 405",2016-03-18,"01"
"서울",111122,"한강대로",0.009,1.4,0.003,0.1,102,NA,"서울 용산구 한강대로 405",2016-03-18,"02"
"서울",111122,"한강대로",0.008,1.2,0.003,0.093,87,NA,"서울 용산구 한강대로 405",2016-03-18,"03"
"서울",111122,"한강대로",0.008,1.1,0.003,0.089,75,NA,"서울 용산구 한강대로 405",2016-03-18,"04"
"서울",111122,"한강대로",0.007,1,0.003,0.081,79,NA,"서울 용산구 한강대로 405",2016-03-18,"05"
"서울",111122,"한강대로",0.008,1,0.003,0.082,71,NA,"서울 용산구 한강대로 405",2016-03-18,"06"
"서울",111122,"한강대로",0.008,1.1,0.003,0.086,92,NA,"서울 용산구 한강대로 405",2016-03-18,"07"
"서울",111122,"한강대로",0.008,1.2,0.003,0.088,106,NA,"서울 용산구 한강대로 405",2016-03-18,"08"
"서울",111122,"한강대로",0.008,1.1,0.003,0.083,94,NA,"서울 용산구 한강대로 405",2016-03-18,"09"
"서울",111122,"한강대로",0.008,1,0.004,0.081,89,NA,"서울 용산구 한강대로 405",2016-03-18,"10"
"서울",111122,"한강대로",0.008,1,0.005,0.082,86,NA,"서울 용산구 한강대로 405",2016-03-18,"11"
"서울",111122,"한강대로",0.008,0.9,0.009,0.069,85,NA,"서울 용산구 한강대로 405",2016-03-18,"12"
"서울",111122,"한강대로",0.006,0.6,0.023,0.049,36,NA,"서울 용산구 한강대로 405",2016-03-18,"13"
"서울",111122,"한강대로",0.006,0.6,0.019,0.051,NA,NA,"서울 용산구 한강대로 405",2016-03-18,"14"
"서울",111122,"한강대로",0.006,0.7,0.021,0.055,77,NA,"서울 용산구 한강대로 405",2016-03-18,"15"
"서울",111122,"한강대로",0.005,0.6,0.03,0.053,75,NA,"서울 용산구 한강대로 405",2016-03-18,"16"
"서울",111122,"한강대로",0.005,0.5,0.03,0.054,51,NA,"서울 용산구 한강대로 405",2016-03-18,"17"
"서울",111122,"한강대로",0.004,0.5,0.033,0.045,43,NA,"서울 용산구 한강대로 405",2016-03-18,"18"
"서울",111122,"한강대로",0.004,0.6,0.023,0.049,41,NA,"서울 용산구 한강대로 405",2016-03-18,"19"
"서울",111122,"한강대로",0.004,0.6,0.018,0.063,56,NA,"서울 용산구 한강대로 405",2016-03-18,"20"
"서울",111122,"한강대로",0.005,0.6,0.026,0.048,70,NA,"서울 용산구 한강대로 405",2016-03-18,"21"
"서울",111122,"한강대로",0.005,0.6,0.025,0.047,60,NA,"서울 용산구 한강대로 405",2016-03-18,"22"
"서울",111122,"한강대로",0.005,0.7,0.015,0.066,68,NA,"서울 용산구 한강대로 405",2016-03-18,"23"
"서울",111122,"한강대로",0.005,0.7,0.021,0.047,67,NA,"서울 용산구 한강대로 405",2016-03-18,"24"
"서울",111123,"종로구",0.007,0.9,0.002,0.093,92,70,"서울 종로구 종로35가길 19",2016-03-18,"01"
"서울",111123,"종로구",0.007,0.8,0.002,0.082,84,63,"서울 종로구 종로35가길 19",2016-03-18,"02"
"서울",111123,"종로구",0.007,0.8,0.002,0.08,78,57,"서울 종로구 종로35가길 19",2016-03-18,"03"
"서울",111123,"종로구",0.007,0.9,0.002,0.078,76,56,"서울 종로구 종로35가길 19",2016-03-18,"04"
"서울",111123,"종로구",0.006,0.7,0.002,0.07,74,54,"서울 종로구 종로35가길 19",2016-03-18,"05"
"서울",111123,"종로구",0.007,0.7,0.001,0.071,75,55,"서울 종로구 종로35가길 19",2016-03-18,"06"
